frame,det_score,det_box,best_lost_track_id,best_lost_track_box,iou_overlap_with_lost,could_rescue_lost_track,rescued,n_dlow_this_frame,n_newly_lost_this_frame
221,0.1303,"[1068.5, 376.7, 1114.4, 519.1]",,,0.0,False,False,16,3
221,0.1197,"[1323.7, 302.1, 1452.6, 695.2]",13,"[1257.7360797105016, 335.7282996708287, 1367.9357952894982, 682.9375938838589]",0.2088,False,False,16,3
221,0.1035,"[1066.5, 372.3, 1103.0, 475.5]",,,0.0,False,False,16,3
222,0.5573,"[374.6, 390.5, 412.4, 508.6]",,,0.0,False,False,15,0
222,0.5235,"[157.6, 724.3, 187.0, 793.1]",,,0.0,False,False,15,0
222,0.493,"[439.8, 405.3, 467.4, 485.7]",,,0.0,False,False,15,0
222,0.4905,"[166.6, 410.4, 195.8, 498.8]",,,0.0,False,False,15,0
222,0.4644,"[1060.4, 371.6, 1092.8, 477.6]",,,0.0,False,False,15,0
222,0.4551,"[115.5, 407.7, 144.7, 500.2]",,,0.0,False,False,15,0
222,0.4292,"[1394.6, 324.0, 1475.6, 601.4]",,,0.0,False,False,15,0
222,0.4068,"[1061.1, 371.2, 1101.6, 499.5]",,,0.0,False,False,15,0
222,0.2727,"[1116.5, 384.8, 1167.8, 521.1]",,,0.0,False,False,15,0
222,0.2683,"[1243.4, 308.6, 1379.7, 677.7]",,,0.0,False,False,15,0
222,0.1601,"[77.0, 407.0, 106.1, 486.7]",,,0.0,False,False,15,0
222,0.1442,"[64.7, 404.0, 97.2, 491.1]",,,0.0,False,False,15,0
222,0.1439,"[381.0, 396.2, 418.2, 506.3]",,,0.0,False,False,15,0
222,0.1228,"[44.1, 401.0, 75.8, 488.7]",,,0.0,False,False,15,0
222,0.1072,"[391.8, 403.7, 419.5, 501.5]",,,0.0,False,False,15,0
223,0.5411,"[1383.8, 316.9, 1489.1, 645.6]",55,"[1383.0541937161197, 317.8364896713417, 1483.5424859713805, 639.5593233169395]",0.9215,True,False,9,1
223,0.3149,"[1252.1, 259.0, 1435.1, 685.8]",55,"[1383.0541937161197, 317.8364896713417, 1483.5424859713805, 639.5593233169395]",0.1786,False,False,9,1
223,0.2964,"[156.4, 726.3, 182.2, 793.8]",,,0.0,False,False,9,1
223,0.2563,"[1350.7, 295.8, 1466.1, 687.8]",55,"[1383.0541937161197, 317.8364896713417, 1483.5424859713805, 639.5593233169395]",0.5253,True,False,9,1
223,0.1871,"[113.1, 409.7, 142.4, 497.5]",,,0.0,False,False,9,1
223,0.1728,"[163.9, 411.8, 190.9, 493.4]",,,0.0,False,False,9,1
223,0.1324,"[1335.8, 307.6, 1439.1, 684.5]",55,"[1383.0541937161197, 317.8364896713417, 1483.5424859713805, 639.5593233169395]",0.3388,True,False,9,1
223,0.1031,"[540.0, 389.1, 573.8, 491.7]",,,0.0,False,False,9,1
223,0.1003,"[438.1, 407.0, 467.1, 496.1]",,,0.0,False,False,9,1
224,0.4888,"[1335.2, 301.6, 1443.2, 691.9]",,,0.0,False,False,9,0
224,0.4525,"[153.3, 731.0, 179.7, 797.2]",,,0.0,False,False,9,0
224,0.4007,"[434.7, 406.0, 464.4, 495.8]",,,0.0,False,False,9,0
224,0.364,"[110.4, 411.1, 139.4, 494.8]",,,0.0,False,False,9,0
224,0.1623,"[40.5, 397.6, 76.7, 500.2]",,,0.0,False,False,9,0
224,0.1416,"[81.5, 418.5, 106.1, 483.3]",,,0.0,False,False,9,0
224,0.1192,"[534.9, 388.5, 571.4, 495.8]",,,0.0,False,False,9,0
224,0.1176,"[1300.7, 262.1, 1443.2, 692.6]",,,0.0,False,False,9,0
224,0.1023,"[160.7, 411.4, 186.6, 491.7]",,,0.0,False,False,9,0
225,0.4462,"[150.9, 733.1, 175.0, 796.5]",,,0.0,False,False,5,1
225,0.2691,"[79.6, 418.5, 103.4, 484.7]",,,0.0,False,False,5,1
225,0.1525,"[158.8, 412.4, 184.6, 490.7]",,,0.0,False,False,5,1
225,0.1127,"[774.2, 341.0, 836.3, 553.5]",,,0.0,False,False,5,1
225,0.1103,"[119.8, 409.1, 150.2, 506.9]",,,0.0,False,False,5,1
226,0.4998,"[146.6, 735.1, 169.9, 799.9]",,,0.0,False,False,8,2
226,0.4934,"[1333.8, 280.0, 1444.5, 695.2]",55,"[1326.1687783725354, 290.360308016146, 1449.4554892055896, 691.9892403236977]",0.8713,True,False,8,2
226,0.3629,"[431.0, 406.4, 458.7, 494.8]",,,0.0,False,False,8,2
226,0.1772,"[88.7, 427.6, 123.3, 514.0]",57,"[89.6438101590102, 427.5467551760162, 125.11604701872416, 514.3391090817963]",0.9188,True,False,8,2
226,0.1445,"[422.2, 402.6, 452.6, 501.2]",,,0.0,False,False,8,2
226,0.1206,"[787.1, 355.7, 837.0, 536.0]",,,0.0,False,False,8,2
226,0.1041,"[105.1, 414.1, 134.2, 497.8]",57,"[89.6438101590102, 427.5467551760162, 125.11604701872416, 514.3391090817963]",0.3422,True,False,8,2
226,0.1,"[1358.1, 293.0, 1449.9, 668.2]",55,"[1326.1687783725354, 290.360308016146, 1449.4554892055896, 691.9892403236977]",0.6901,True,False,8,2
227,0.5646,"[1049.0, 371.2, 1084.1, 482.6]",68,"[1051.4305550911467, 369.54434869827367, 1085.069444908853, 483.29079534469514]",0.8855,True,False,7,1
227,0.5606,"[374.0, 404.7, 407.0, 507.9]",,,0.0,False,False,7,1
227,0.5297,"[141.9, 739.1, 166.9, 805.3]",,,0.0,False,False,7,1
227,0.4502,"[426.3, 407.0, 456.0, 500.2]",,,0.0,False,False,7,1
227,0.4436,"[1340.6, 303.1, 1445.9, 698.0]",,,0.0,False,False,7,1
227,0.2665,"[30.0, 401.0, 64.9, 500.2]",,,0.0,False,False,7,1
227,0.1031,"[101.9, 417.2, 131.6, 502.2]",,,0.0,False,False,7,1
228,0.4579,"[366.5, 399.9, 406.4, 522.8]",,,0.0,False,False,6,1
228,0.4125,"[25.9, 397.9, 64.8, 493.1]",,,0.0,False,False,6,1
228,0.2868,"[779.0, 348.0, 835.7, 551.1]",67,"[827.3116041584096, 382.76976801710657, 870.6280931072152, 527.3659741703934]",0.0727,False,False,6,1
228,0.2407,"[1355.4, 295.8, 1460.7, 662.9]",,,0.0,False,False,6,1
228,0.1967,"[416.8, 405.7, 453.3, 517.7]",,,0.0,False,False,6,1
228,0.1388,"[374.6, 406.7, 411.8, 524.8]",,,0.0,False,False,6,1
229,0.4537,"[1055.7, 384.1, 1104.3, 538.0]",,,0.0,False,False,11,2
229,0.4358,"[135.7, 745.2, 164.9, 814.1]",54,"[152.6218274879024, 725.2828670310281, 183.6576830101445, 802.1540226174093]",0.1886,False,False,11,2
229,0.4023,"[536.0, 390.2, 580.5, 527.2]",12,"[529.1588375089283, 388.21249365348274, 577.6985843660716, 523.5702822254235]",0.784,True,False,11,2
229,0.2894,"[1180.6, 81.0, 1252.1, 266.3]",,,0.0,False,False,11,2
229,0.2865,"[154.3, 726.3, 179.9, 784.4]",54,"[152.6218274879024, 725.2828670310281, 183.6576830101445, 802.1540226174093]",0.6221,True,False,11,2
229,0.2601,"[367.2, 401.0, 407.0, 523.1]",,,0.0,False,False,11,2
229,0.2238,"[80.4, 421.5, 120.2, 520.8]",,,0.0,False,False,11,2
229,0.2217,"[26.3, 401.3, 66.8, 505.9]",,,0.0,False,False,11,2
229,0.174,"[416.5, 407.0, 451.6, 516.4]",,,0.0,False,False,11,2
229,0.1402,"[110.0, 419.9, 139.7, 506.3]",,,0.0,False,False,11,2
229,0.1394,"[1107.0, 387.5, 1163.7, 531.2]",,,0.0,False,False,11,2
230,0.4804,"[78.8, 435.0, 120.0, 523.5]",,,0.0,False,False,10,1
230,0.4581,"[777.6, 350.3, 850.5, 585.9]",,,0.0,False,False,10,1
230,0.4015,"[1325.0, 298.7, 1443.2, 672.6]",55,"[1320.6032930581605, 281.1918351136784, 1447.6642850668397, 710.2857039488215]",0.8102,True,False,10,1
230,0.3516,"[137.6, 749.9, 166.3, 816.1]",,,0.0,False,False,10,1
230,0.3306,"[349.3, 404.7, 383.7, 520.8]",,,0.0,False,False,10,1
230,0.3222,"[370.6, 407.7, 407.0, 517.7]",,,0.0,False,False,10,1
230,0.3086,"[534.3, 395.6, 576.8, 524.5]",,,0.0,False,False,10,1
230,0.2379,"[422.9, 413.1, 454.6, 514.4]",,,0.0,False,False,10,1
230,0.1877,"[530.9, 399.6, 566.0, 506.9]",,,0.0,False,False,10,1
230,0.1358,"[482.6, 432.0, 517.7, 515.7]",,,0.0,False,False,10,1
231,0.5369,"[425.9, 413.8, 456.3, 508.3]",,,0.0,False,False,9,0
231,0.5246,"[382.7, 414.5, 415.1, 511.7]",,,0.0,False,False,9,0
231,0.5024,"[155.0, 728.3, 191.2, 813.4]",,,0.0,False,False,9,0
231,0.4629,"[1325.0, 298.7, 1444.5, 669.9]",,,0.0,False,False,9,0
231,0.3387,"[351.0, 408.4, 384.8, 506.9]",,,0.0,False,False,9,0
231,0.2331,"[1108.3, 384.4, 1175.9, 530.2]",,,0.0,False,False,9,0
231,0.1443,"[138.6, 752.0, 168.0, 816.8]",,,0.0,False,False,9,0
231,0.1109,"[533.6, 403.7, 574.8, 517.0]",,,0.0,False,False,9,0
231,0.108,"[98.7, 423.6, 134.5, 514.0]",,,0.0,False,False,9,0
232,0.4449,"[383.1, 406.4, 419.5, 513.0]",,,0.0,False,False,6,1
232,0.396,"[1316.2, 293.3, 1445.9, 673.3]",,,0.0,False,False,6,1
232,0.332,"[773.6, 345.3, 843.8, 570.0]",,,0.0,False,False,6,1
232,0.1463,"[157.9, 726.3, 193.1, 811.4]",,,0.0,False,False,6,1
232,0.1427,"[35.1, 411.1, 69.7, 500.2]",,,0.0,False,False,6,1
232,0.1351,"[378.3, 406.7, 411.4, 511.3]",,,0.0,False,False,6,1
233,0.4845,"[439.1, 412.4, 471.5, 509.0]",,,0.0,False,False,8,1
233,0.4354,"[781.0, 356.4, 855.2, 581.2]",,,0.0,False,False,8,1
233,0.3719,"[766.1, 337.8, 844.4, 593.7]",,,0.0,False,False,8,1
233,0.3338,"[135.3, 415.1, 176.0, 512.3]",44,"[134.7623110445118, 412.11469239755974, 175.00883763712886, 516.6611254735341]",0.8958,True,False,8,1
233,0.3231,"[390.8, 410.4, 424.6, 513.0]",,,0.0,False,False,8,1
233,0.2096,"[165.9, 726.3, 199.6, 808.7]",,,0.0,False,False,8,1
233,0.1402,"[1327.7, 281.8, 1458.0, 690.9]",,,0.0,False,False,8,1
233,0.1173,"[498.5, 430.7, 525.5, 498.2]",,,0.0,False,False,8,1
234,0.4862,"[1061.8, 371.9, 1094.2, 469.8]",,,0.0,False,False,14,1
234,0.45,"[158.1, 745.9, 185.5, 813.4]",,,0.0,False,False,14,1
234,0.3575,"[175.5, 725.0, 207.2, 810.0]",,,0.0,False,False,14,1
234,0.313,"[399.9, 411.1, 432.3, 511.7]",,,0.0,False,False,14,1
234,0.254,"[119.9, 421.5, 150.4, 510.0]",57,"[98.58313112228166, 414.77991397764896, 149.66433591873397, 540.8676079950072]",0.4044,True,False,14,1
234,0.2472,"[1717.2, 290.8, 1873.8, 766.1]",,,0.0,False,False,14,1
234,0.2165,"[417.8, 406.0, 450.9, 511.3]",,,0.0,False,False,14,1
234,0.2032,"[1323.0, 289.6, 1455.3, 683.8]",,,0.0,False,False,14,1
234,0.1842,"[358.1, 417.2, 389.1, 515.0]",,,0.0,False,False,14,1
234,0.1668,"[137.6, 416.5, 171.4, 513.7]",57,"[98.58313112228166, 414.77991397764896, 149.66433591873397, 540.8676079950072]",0.137,False,False,14,1
234,0.1585,"[410.4, 408.7, 445.5, 512.7]",,,0.0,False,False,14,1
234,0.1576,"[363.2, 412.4, 396.2, 515.7]",,,0.0,False,False,14,1
234,0.1074,"[101.8, 428.6, 135.3, 519.1]",57,"[98.58313112228166, 414.77991397764896, 149.66433591873397, 540.8676079950072]",0.4692,True,False,14,1
234,0.1047,"[50.4, 411.4, 86.0, 507.3]",,,0.0,False,False,14,1
235,0.5655,"[125.2, 421.9, 158.1, 513.7]",,,0.0,False,False,9,0
235,0.5587,"[1070.6, 372.3, 1100.2, 469.5]",,,0.0,False,False,9,0
235,0.5541,"[457.3, 415.8, 483.6, 506.3]",,,0.0,False,False,9,0
235,0.4589,"[374.3, 406.4, 406.0, 507.6]",,,0.0,False,False,9,0
235,0.4471,"[168.1, 762.8, 191.4, 814.1]",,,0.0,False,False,9,0
235,0.3284,"[428.6, 409.1, 457.0, 503.6]",,,0.0,False,False,9,0
235,0.1615,"[184.8, 726.3, 216.5, 815.4]",,,0.0,False,False,9,0
235,0.1421,"[511.3, 434.0, 549.8, 532.6]",,,0.0,False,False,9,0
235,0.1017,"[168.8, 415.8, 201.5, 515.7]",,,0.0,False,False,9,0
236,0.5475,"[381.7, 402.6, 417.5, 518.7]",,,0.0,False,False,10,1
236,0.4638,"[135.8, 421.5, 166.2, 505.9]",,,0.0,False,False,10,1
236,0.2946,"[434.4, 409.4, 466.1, 515.4]",,,0.0,False,False,10,1
236,0.288,"[191.5, 727.0, 226.3, 814.7]",,,0.0,False,False,10,1
236,0.2674,"[1341.9, 283.8, 1479.6, 704.7]",50,"[1378.7893567965061, 276.1879365735456, 1528.5463365628689, 689.1243803209857]",0.5176,True,False,10,1
236,0.2486,"[174.2, 745.9, 202.8, 814.7]",,,0.0,False,False,10,1
236,0.226,"[1372.3, 277.9, 1512.0, 683.8]",50,"[1378.7893567965061, 276.1879365735456, 1528.5463365628689, 689.1243803209857]",0.8384,True,False,10,1
236,0.1869,"[1724.0, 253.6, 1883.3, 752.6]",,,0.0,False,False,10,1
236,0.1365,"[521.1, 434.4, 558.9, 528.2]",,,0.0,False,False,10,1
236,0.1086,"[72.0, 414.1, 103.5, 501.9]",,,0.0,False,False,10,1
237,0.4846,"[145.1, 422.2, 177.9, 507.3]",,,0.0,False,False,6,1
237,0.4451,"[1148.2, 387.8, 1202.2, 524.8]",,,0.0,False,False,6,1
237,0.2907,"[179.4, 745.2, 210.4, 814.1]",,,0.0,False,False,6,1
237,0.2689,"[845.1, 373.3, 907.2, 563.6]",,,0.0,False,False,6,1
237,0.1715,"[1337.2, 291.9, 1476.9, 704.7]",,,0.0,False,False,6,1
237,0.1007,"[443.5, 405.7, 473.9, 511.0]",,,0.0,False,False,6,1
238,0.517,"[483.6, 417.2, 518.1, 521.8]",,,0.0,False,False,9,0
238,0.4831,"[135.5, 436.4, 174.8, 532.2]",,,0.0,False,False,9,0
238,0.4584,"[151.0, 420.2, 185.6, 513.3]",,,0.0,False,False,9,0
238,0.3612,"[393.9, 401.3, 433.0, 527.5]",,,0.0,False,False,9,0
238,0.3067,"[202.8, 725.0, 240.0, 810.0]",,,0.0,False,False,9,0
238,0.2459,"[1153.6, 386.8, 1214.3, 527.9]",,,0.0,False,False,9,0
238,0.1852,"[390.2, 412.4, 424.6, 523.8]",,,0.0,False,False,9,0
238,0.1786,"[1346.6, 274.4, 1498.5, 702.0]",,,0.0,False,False,9,0
238,0.1746,"[1733.4, 283.8, 1900.8, 747.9]",,,0.0,False,False,9,0
239,0.5522,"[853.2, 382.4, 916.7, 574.8]",,,0.0,False,False,7,0
239,0.5336,"[140.6, 432.0, 177.7, 527.9]",,,0.0,False,False,7,0
239,0.4456,"[1365.5, 282.3, 1493.1, 688.5]",,,0.0,False,False,7,0
239,0.4206,"[393.9, 402.3, 433.7, 522.5]",,,0.0,False,False,7,0
239,0.2417,"[1741.5, 231.0, 1922.4, 768.8]",,,0.0,False,False,7,0
239,0.1518,"[1764.5, 293.5, 1907.6, 744.5]",,,0.0,False,False,7,0
239,0.1124,"[187.8, 756.0, 213.5, 811.4]",,,0.0,False,False,7,0
240,0.5522,"[539.3, 433.4, 580.5, 534.6]",,,0.0,False,False,11,0
240,0.5247,"[395.2, 400.3, 433.0, 523.8]",,,0.0,False,False,11,0
240,0.3919,"[158.5, 419.2, 188.0, 507.6]",,,0.0,False,False,11,0
240,0.3743,"[849.8, 380.0, 914.6, 577.8]",,,0.0,False,False,11,0
240,0.3717,"[456.0, 407.7, 486.3, 513.0]",,,0.0,False,False,11,0
240,0.2677,"[113.4, 415.8, 146.6, 502.2]",,,0.0,False,False,11,0
240,0.2218,"[1163.0, 394.2, 1215.7, 527.9]",,,0.0,False,False,11,0
240,0.2081,"[803.9, 339.9, 883.6, 593.7]",,,0.0,False,False,11,0
240,0.1952,"[1771.2, 297.3, 1922.4, 758.7]",,,0.0,False,False,11,0
240,0.1891,"[189.5, 758.7, 214.1, 811.4]",,,0.0,False,False,11,0
240,0.1283,"[141.2, 419.2, 172.2, 513.0]",,,0.0,False,False,11,0
241,0.3661,"[456.3, 407.4, 486.7, 518.7]",,,0.0,False,False,4,0
241,0.3466,"[185.8, 757.4, 212.8, 812.7]",,,0.0,False,False,4,0
241,0.1664,"[1775.2, 304.3, 1915.7, 746.6]",,,0.0,False,False,4,0
241,0.1314,"[158.3, 419.9, 187.3, 504.9]",,,0.0,False,False,4,0
242,0.5229,"[201.2, 724.3, 245.7, 847.1]",,,0.0,False,False,3,0
242,0.2456,"[1768.5, 287.6, 1922.4, 762.1]",,,0.0,False,False,3,0
242,0.2275,"[797.2, 347.6, 876.8, 605.5]",,,0.0,False,False,3,0
243,0.5632,"[533.6, 432.0, 574.1, 537.3]",,,0.0,False,False,4,1
243,0.5517,"[822.8, 354.4, 894.4, 578.5]",8,"[803.2036346191701, 341.0161365963503, 886.7564483886425, 585.9174571536497]",0.6462,True,False,4,1
243,0.4152,"[202.7, 723.6, 237.4, 811.4]",,,0.0,False,False,4,1
243,0.1295,"[114.1, 412.1, 145.3, 497.1]",,,0.0,False,False,4,1
244,0.5458,"[808.7, 336.5, 897.8, 610.5]",,,0.0,False,False,7,1
244,0.4323,"[824.9, 351.3, 897.8, 584.9]",,,0.0,False,False,7,1
244,0.4262,"[182.1, 749.2, 211.8, 811.4]",73,"[183.5192936817195, 751.74677734375, 211.3547907909368, 811.4167968749999]",0.8986,True,False,7,1
244,0.342,"[491.1, 405.0, 526.2, 519.1]",,,0.0,False,False,7,1
244,0.2273,"[114.2, 412.4, 149.6, 507.6]",,,0.0,False,False,7,1
244,0.1721,"[1786.1, 260.9, 1953.5, 814.1]",,,0.0,False,False,7,1
244,0.1406,"[455.6, 411.8, 487.4, 521.8]",,,0.0,False,False,7,1
245,0.4949,"[500.5, 412.4, 533.6, 515.7]",12,"[503.6565096092372, 415.69509286232716, 533.4863126563878, 519.9764159267354]",0.8419,True,False,5,2
245,0.3729,"[493.1, 405.7, 526.8, 515.7]",12,"[503.6565096092372, 415.69509286232716, 533.4863126563878, 519.9764159267354]",0.5145,True,False,5,2
245,0.2869,"[1788.8, 279.5, 1950.8, 823.5]",,,0.0,False,False,5,2
245,0.1632,"[150.4, 414.5, 187.8, 516.4]",,,0.0,False,False,5,2
245,0.1443,"[182.9, 752.6, 209.2, 812.0]",,,0.0,False,False,5,2
246,0.5295,"[179.0, 748.6, 209.8, 814.7]",,,0.0,False,False,7,0
246,0.4547,"[499.5, 412.1, 532.6, 512.7]",,,0.0,False,False,7,0
246,0.4389,"[457.7, 414.1, 488.0, 519.4]",,,0.0,False,False,7,0
246,0.3556,"[489.4, 407.4, 525.2, 516.7]",,,0.0,False,False,7,0
246,0.3376,"[833.0, 357.4, 904.5, 578.8]",,,0.0,False,False,7,0
246,0.1809,"[814.7, 336.5, 903.8, 593.0]",,,0.0,False,False,7,0
246,0.1276,"[903.8, 386.8, 944.3, 509.0]",,,0.0,False,False,7,0
247,0.5202,"[176.2, 755.3, 210.6, 817.4]",,,0.0,False,False,9,2
247,0.4709,"[175.3, 411.1, 219.2, 534.6]",44,"[176.11459507989002, 410.7074965596525, 222.00979456854745, 531.0147324442538]",0.8953,True,False,9,2
247,0.3251,"[814.7, 334.8, 917.3, 601.4]",,,0.0,False,False,9,2
247,0.2844,"[366.2, 395.6, 408.7, 525.8]",,,0.0,False,False,9,2
247,0.1611,"[719.6, 322.1, 823.5, 662.9]",,,0.0,False,False,9,2
247,0.1338,"[123.4, 291.6, 158.0, 353.7]",,,0.0,False,False,9,2
247,0.1317,"[506.3, 412.1, 537.3, 520.1]",74,"[528.1813586596755, 434.6544675502621, 568.3943249340743, 542.1442385044254]",0.113,False,False,9,2
247,0.1134,"[531.2, 435.0, 569.0, 541.0]",74,"[528.1813586596755, 434.6544675502621, 568.3943249340743, 542.1442385044254]",0.8974,True,False,9,2
247,0.1115,"[794.5, 369.6, 860.6, 599.1]",,,0.0,False,False,9,2
248,0.4562,"[367.2, 396.6, 406.4, 528.9]",,,0.0,False,False,9,1
248,0.4298,"[847.8, 384.8, 919.4, 572.4]",31,"[846.865837959019, 375.62239417851583, 913.6392889941061, 572.4178890246092]",0.8693,True,False,9,1
248,0.2905,"[458.3, 414.5, 488.7, 523.1]",,,0.0,False,False,9,1
248,0.2655,"[176.5, 765.5, 205.5, 819.5]",,,0.0,False,False,9,1
248,0.2629,"[99.3, 33.9, 115.0, 87.4]",,,0.0,False,False,9,1
248,0.2291,"[826.9, 346.6, 910.6, 586.2]",31,"[846.865837959019, 375.62239417851583, 913.6392889941061, 572.4178890246092]",0.6069,True,False,9,1
248,0.1569,"[112.4, 417.8, 149.5, 516.4]",,,0.0,False,False,9,1
248,0.1511,"[149.2, 417.2, 185.6, 519.1]",,,0.0,False,False,9,1
248,0.1391,"[83.0, 419.9, 114.5, 508.3]",,,0.0,False,False,9,1
249,0.4219,"[456.3, 417.5, 487.4, 527.5]",,,0.0,False,False,10,0
249,0.3212,"[187.3, 733.1, 225.8, 823.5]",,,0.0,False,False,10,0
249,0.3102,"[171.0, 756.7, 199.8, 822.8]",,,0.0,False,False,10,0
249,0.2731,"[445.8, 413.4, 481.6, 529.5]",,,0.0,False,False,10,0
249,0.1891,"[796.5, 367.9, 872.1, 597.4]",,,0.0,False,False,10,0
249,0.1859,"[485.7, 413.1, 520.1, 525.2]",,,0.0,False,False,10,0
249,0.1775,"[497.1, 419.5, 530.2, 520.1]",,,0.0,False,False,10,0
249,0.1408,"[797.2, 342.9, 893.0, 605.5]",,,0.0,False,False,10,0
249,0.1013,"[368.9, 403.7, 403.3, 521.1]",,,0.0,False,False,10,0
249,0.1002,"[130.4, 421.5, 166.5, 523.5]",,,0.0,False,False,10,0
250,0.4514,"[166.1, 752.0, 197.1, 820.8]",,,0.0,False,False,10,1
250,0.4493,"[184.8, 729.0, 218.9, 812.7]",,,0.0,False,False,10,1
250,0.4412,"[455.6, 412.8, 484.0, 510.6]",,,0.0,False,False,10,1
250,0.2794,"[795.8, 368.9, 871.4, 585.6]",31,"[850.2370387406554, 391.0351398899197, 912.4941624312196, 572.416215090549]",0.1613,False,False,10,1
250,0.2683,"[798.5, 333.1, 899.8, 592.3]",31,"[850.2370387406554, 391.0351398899197, 912.4941624312196, 572.416215090549]",0.3147,True,False,10,1
250,0.1848,"[367.5, 398.9, 402.0, 515.7]",,,0.0,False,False,10,1
250,0.1702,"[496.1, 416.5, 530.5, 509.0]",,,0.0,False,False,10,1
250,0.1317,"[824.2, 366.9, 901.1, 580.2]",31,"[850.2370387406554, 391.0351398899197, 912.4941624312196, 572.416215090549]",0.4996,True,False,10,1
250,0.1262,"[839.0, 387.1, 916.0, 576.1]",31,"[850.2370387406554, 391.0351398899197, 912.4941624312196, 572.416215090549]",0.7764,True,False,10,1
250,0.109,"[1283.2, 319.1, 1405.4, 710.8]",,,0.0,False,False,10,1
251,0.3523,"[135.7, 416.5, 175.3, 518.4]",,,0.0,False,False,14,0
251,0.3343,"[442.8, 410.1, 477.2, 523.5]",,,0.0,False,False,14,0
251,0.3216,"[451.9, 411.1, 482.3, 518.4]",,,0.0,False,False,14,0
251,0.3158,"[6.6, 420.5, 35.2, 496.1]",,,0.0,False,False,14,0
251,0.2855,"[785.7, 384.4, 850.5, 580.8]",,,0.0,False,False,14,0
251,0.2686,"[179.9, 729.7, 215.3, 814.7]",,,0.0,False,False,14,0
251,0.2334,"[362.1, 398.2, 399.3, 521.1]",,,0.0,False,False,14,0
251,0.1862,"[792.5, 330.8, 897.8, 593.3]",,,0.0,False,False,14,0
251,0.1681,"[482.3, 412.8, 516.0, 520.1]",,,0.0,False,False,14,0
251,0.1321,"[159.6, 749.2, 190.9, 819.5]",,,0.0,False,False,14,0
251,0.1246,"[820.1, 355.1, 897.1, 581.2]",,,0.0,False,False,14,0
251,0.1113,"[497.5, 417.8, 533.2, 517.0]",,,0.0,False,False,14,0
251,0.1108,"[839.7, 387.5, 905.9, 573.8]",,,0.0,False,False,14,0
251,0.1031,"[-16.6, 421.5, 11.4, 495.1]",,,0.0,False,False,14,0
252,0.4728,"[449.9, 411.4, 480.3, 514.7]",,,0.0,False,False,10,1
252,0.3236,"[785.7, 329.7, 893.7, 603.1]",,,0.0,False,False,10,1
252,0.3176,"[357.1, 397.2, 394.9, 517.4]",,,0.0,False,False,10,1
252,0.2959,"[-3.2, 416.1, 29.3, 501.9]",66,"[18.67631517936973, 440.37391052246096, 61.67535413215371, 546.8889068603515]",0.0969,False,False,10,1
252,0.2595,"[70.4, 413.4, 100.5, 494.4]",,,0.0,False,False,10,1
252,0.1913,"[812.0, 353.7, 890.3, 585.2]",,,0.0,False,False,10,1
252,0.1497,"[471.8, 406.7, 507.6, 524.1]",,,0.0,False,False,10,1
252,0.1341,"[778.3, 390.2, 833.6, 579.8]",,,0.0,False,False,10,1
252,0.125,"[78.1, 412.8, 109.6, 493.8]",,,0.0,False,False,10,1
252,0.1106,"[725.6, 332.3, 799.9, 594.0]",,,0.0,False,False,10,1
253,0.5552,"[347.0, 396.6, 384.8, 528.9]",,,0.0,False,False,4,1
253,0.4331,"[439.1, 409.1, 470.1, 519.8]",,,0.0,False,False,4,1
253,0.3735,"[147.6, 414.1, 186.6, 522.8]",44,"[147.67585424622504, 413.76097021342076, 186.42943139830624, 516.5097207045479]",0.9317,True,False,4,1
253,0.1224,"[704.0, 325.4, 790.4, 656.8]",,,0.0,False,False,4,1
254,0.4598,"[149.8, 734.4, 182.6, 819.5]",,,0.0,False,False,4,0
254,0.3914,"[434.7, 412.4, 462.4, 513.7]",,,0.0,False,False,4,0
254,0.2572,"[133.1, 768.8, 157.4, 824.2]",,,0.0,False,False,4,0
254,0.1093,"[712.1, 358.1, 772.9, 578.1]",,,0.0,False,False,4,0
255,0.4736,"[429.6, 413.1, 458.7, 513.7]",,,0.0,False,False,6,1
255,0.4129,"[186.8, 391.2, 231.7, 530.9]",34,"[185.82451104539237, 391.059035285277, 230.1993537007014, 523.936570183473]",0.8993,True,False,6,1
255,0.2549,"[753.3, 384.1, 806.0, 575.1]",,,0.0,False,False,6,1
255,0.1946,"[123.9, 764.8, 152.8, 825.5]",,,0.0,False,False,6,1
255,0.1352,"[331.6, 414.8, 360.1, 506.6]",,,0.0,False,False,6,1
255,0.1191,"[790.4, 132.4, 845.8, 340.2]",,,0.0,False,False,6,1
256,0.4271,"[874.8, 392.2, 918.0, 515.7]",67,"[874.6657647897894, 391.78118224610097, 915.1522283742732, 518.6073065234303]",0.9085,True,False,9,1
256,0.4093,"[114.2, 759.4, 145.0, 826.9]",,,0.0,False,False,9,1
256,0.2333,"[177.4, 396.2, 222.2, 532.6]",,,0.0,False,False,9,1
256,0.2012,"[745.2, 391.2, 797.9, 560.6]",,,0.0,False,False,9,1
256,0.1414,"[692.6, 347.6, 756.0, 589.3]",,,0.0,False,False,9,1
256,0.1314,"[7.5, 437.4, 36.8, 521.1]",,,0.0,False,False,9,1
256,0.1237,"[359.4, 410.1, 389.1, 512.7]",,,0.0,False,False,9,1
256,0.1155,"[75.2, 442.8, 111.1, 534.6]",,,0.0,False,False,9,1
256,0.1092,"[752.6, 385.8, 806.6, 567.3]",,,0.0,False,False,9,1
