frame,det_score,det_box,best_lost_track_id,best_lost_track_box,iou_overlap_with_lost,could_rescue_lost_track,rescued,n_dlow_this_frame,n_newly_lost_this_frame
53,0.2329,"[830.9, 508.6, 855.2, 565.3]",,,0.0,False,False,17,2
53,0.2297,"[835.7, 499.8, 854.6, 547.8]",,,0.0,False,False,17,2
53,0.1836,"[1417.5, 511.3, 1436.4, 564.6]",,,0.0,False,False,17,2
53,0.1805,"[1510.7, 516.4, 1529.6, 565.0]",,,0.0,False,False,17,2
53,0.1429,"[210.4, 462.7, 234.7, 528.2]",55,"[207.98243533741572, 515.2827237741105, 240.47703731883428, 595.8033357962021]",0.0805,False,False,17,2
53,0.1395,"[584.2, 519.4, 615.3, 598.4]",,,0.0,False,False,17,2
53,0.134,"[1222.4, 508.6, 1240.0, 554.5]",,,0.0,False,False,17,2
53,0.1296,"[433.0, 491.1, 468.1, 586.9]",,,0.0,False,False,17,2
53,0.1222,"[369.2, 507.6, 417.8, 636.5]",,,0.0,False,False,17,2
53,0.1137,"[207.6, 510.6, 239.3, 595.0]",55,"[207.98243533741572, 515.2827237741105, 240.47703731883428, 595.8033357962021]",0.8923,True,False,17,2
54,0.533,"[631.5, 492.1, 649.0, 532.6]",57,"[627.9318678904937, 493.34053336657047, 649.245256132944, 543.530438313117]",0.6306,True,False,9,1
54,0.4964,"[-3.8, 456.0, 22.9, 522.8]",,,0.0,False,False,9,1
54,0.3729,"[515.4, 552.2, 553.2, 658.1]",,,0.0,False,False,9,1
54,0.3617,"[16.8, 462.4, 43.5, 523.1]",,,0.0,False,False,9,1
54,0.2602,"[14.3, 464.4, 36.7, 523.1]",,,0.0,False,False,9,1
54,0.2596,"[335.0, 531.9, 372.9, 631.8]",,,0.0,False,False,9,1
54,0.1887,"[1495.8, 514.4, 1514.7, 563.0]",,,0.0,False,False,9,1
54,0.145,"[208.4, 470.8, 229.0, 528.2]",,,0.0,False,False,9,1
54,0.1117,"[7.1, 460.0, 33.1, 523.5]",,,0.0,False,False,9,1
55,0.5782,"[826.9, 512.0, 853.9, 568.0]",,,0.0,False,False,12,2
55,0.4999,"[-8.1, 489.0, 26.0, 585.6]",47,"[-11.988034583812844, 508.09522908859185, 28.95266471076597, 585.3160257942206]",0.6893,True,False,12,2
55,0.4657,"[-10.5, 457.3, 28.6, 584.2]",47,"[-11.988034583812844, 508.09522908859185, 28.95266471076597, 585.3160257942206]",0.5779,True,False,12,2
55,0.4128,"[1541.7, 534.9, 1563.3, 595.0]",7,"[1540.7817686629335, 533.7683044125076, 1563.3241883683165, 591.9032043765549]",0.8931,True,False,12,2
55,0.3622,"[630.8, 490.7, 650.4, 538.0]",,,0.0,False,False,12,2
55,0.305,"[15.0, 451.2, 42.3, 515.4]",47,"[-11.988034583812844, 508.09522908859185, 28.95266471076597, 585.3160257942206]",0.0211,False,False,12,2
55,0.2214,"[816.8, 497.5, 834.3, 544.0]",,,0.0,False,False,12,2
55,0.178,"[-7.3, 446.2, 22.5, 517.7]",47,"[-11.988034583812844, 508.09522908859185, 28.95266471076597, 585.3160257942206]",0.0573,False,False,12,2
55,0.1739,"[1421.6, 516.4, 1440.5, 568.4]",,,0.0,False,False,12,2
55,0.122,"[492.8, 553.5, 528.5, 652.1]",,,0.0,False,False,12,2
55,0.1175,"[806.6, 539.0, 840.4, 636.9]",,,0.0,False,False,12,2
55,0.1099,"[1222.4, 510.3, 1241.3, 560.9]",,,0.0,False,False,12,2
56,0.4939,"[820.8, 513.7, 849.2, 571.7]",,,0.0,False,False,11,2
56,0.4901,"[-10.4, 523.8, 15.4, 598.7]",,,0.0,False,False,11,2
56,0.4652,"[190.7, 523.5, 223.4, 611.9]",55,"[186.99449035177605, 520.4215698422556, 221.5301068161927, 607.2149047671195]",0.7806,True,False,11,2
56,0.4015,"[731.0, 497.8, 752.6, 549.1]",17,"[728.9464283494268, 497.89498117217977, 750.4936351271357, 547.3295061325077]",0.7948,True,False,11,2
56,0.3592,"[786.4, 548.1, 832.3, 664.9]",,,0.0,False,False,11,2
56,0.2614,"[487.4, 562.3, 523.1, 660.2]",,,0.0,False,False,11,2
56,0.2336,"[625.1, 493.4, 644.6, 542.7]",,,0.0,False,False,11,2
56,0.2322,"[813.4, 497.8, 830.9, 542.4]",,,0.0,False,False,11,2
56,0.1823,"[394.5, 497.1, 433.0, 600.4]",,,0.0,False,False,11,2
56,0.1558,"[1221.1, 508.3, 1238.6, 553.5]",,,0.0,False,False,11,2
56,0.147,"[298.7, 536.6, 335.5, 639.9]",,,0.0,False,False,11,2
57,0.5754,"[625.7, 492.4, 646.0, 545.7]",,,0.0,False,False,10,0
57,0.5199,"[344.6, 582.2, 406.0, 714.2]",,,0.0,False,False,10,0
57,0.2231,"[287.9, 519.8, 324.0, 613.6]",,,0.0,False,False,10,0
57,0.2044,"[193.6, 469.8, 220.9, 536.0]",,,0.0,False,False,10,0
57,0.1817,"[-15.3, 507.3, 10.5, 586.9]",,,0.0,False,False,10,0
57,0.1781,"[733.1, 496.1, 752.0, 544.0]",,,0.0,False,False,10,0
57,0.1406,"[484.7, 559.2, 521.8, 660.5]",,,0.0,False,False,10,0
57,0.1259,"[411.4, 487.0, 436.4, 559.2]",,,0.0,False,False,10,0
57,0.1137,"[1422.9, 516.4, 1441.8, 567.7]",,,0.0,False,False,10,0
57,0.1034,"[369.2, 537.3, 412.4, 655.4]",,,0.0,False,False,10,0
58,0.5684,"[81.9, 518.7, 120.2, 603.8]",37,"[94.69243924572677, 511.0421100265764, 137.68842012927323, 607.5743450515486]",0.4146,True,False,12,3
58,0.5352,"[198.1, 523.8, 233.9, 614.2]",49,"[185.60557631945656, 519.5038067428782, 228.3417808582778, 624.0951922805593]",0.55,True,False,12,3
58,0.4998,"[783.7, 562.6, 820.1, 667.2]",,,0.0,False,False,12,3
58,0.4913,"[818.1, 511.3, 845.1, 570.0]",,,0.0,False,False,12,3
58,0.4814,"[731.0, 498.5, 749.9, 543.7]",17,"[727.9758739361679, 500.52728859537655, 754.2995166888321, 562.5289858186859]",0.4885,True,False,12,3
58,0.4157,"[1509.3, 520.4, 1525.5, 565.0]",,,0.0,False,False,12,3
58,0.3836,"[348.0, 541.7, 397.9, 673.3]",,,0.0,False,False,12,3
58,0.2422,"[-6.0, 460.4, 18.7, 528.5]",,,0.0,False,False,12,3
58,0.1944,"[-10.4, 463.1, 14.3, 525.8]",,,0.0,False,False,12,3
58,0.1916,"[576.1, 536.0, 603.8, 608.9]",,,0.0,False,False,12,3
58,0.1463,"[330.6, 542.4, 376.7, 676.0]",,,0.0,False,False,12,3
58,0.1212,"[479.9, 568.0, 513.7, 664.5]",,,0.0,False,False,12,3
59,0.5276,"[796.5, 546.4, 834.3, 659.1]",13,"[793.5957756986037, 509.1575212173933, 812.5363043795214, 557.2598371810443]",0.0348,False,False,8,3
59,0.3937,"[730.4, 496.8, 749.2, 542.0]",,,0.0,False,False,8,3
59,0.2814,"[1520.1, 523.1, 1536.3, 571.7]",,,0.0,False,False,8,3
59,0.2462,"[280.8, 550.1, 340.2, 677.0]",18,"[282.8864455863344, 544.089034759551, 339.8594040230406, 683.003250396699]",0.8793,True,False,8,3
59,0.1919,"[75.1, 508.3, 111.2, 597.4]",,,0.0,False,False,8,3
59,0.1863,"[623.0, 492.8, 641.9, 532.6]",57,"[620.1199488341418, 493.9862265089657, 643.1412816346082, 548.3115029832219]",0.5725,True,False,8,3
59,0.1824,"[1517.4, 524.8, 1533.6, 572.1]",,,0.0,False,False,8,3
59,0.1331,"[-9.8, 453.6, 15.6, 519.8]",,,0.0,False,False,8,3
60,0.5663,"[808.0, 502.5, 826.9, 545.1]",,,0.0,False,False,14,2
60,0.5527,"[778.3, 565.0, 817.4, 676.4]",,,0.0,False,False,14,2
60,0.5228,"[235.2, 509.6, 274.7, 631.1]",,,0.0,False,False,14,2
60,0.5011,"[1520.1, 524.1, 1536.3, 570.7]",,,0.0,False,False,14,2
60,0.404,"[467.1, 568.0, 508.3, 667.9]",,,0.0,False,False,14,2
60,0.3926,"[162.2, 513.7, 203.7, 614.2]",55,"[159.9680924709761, 518.1278259415403, 197.1702437106645, 613.6052062850222]",0.7621,True,False,14,2
60,0.3151,"[-8.3, 460.4, 14.2, 525.8]",62,"[-8.76601048853061, 462.2209991455078, 16.66669293787143, 529.3159881591797]",0.8195,True,False,14,2
60,0.3067,"[781.0, 549.1, 830.9, 682.8]",,,0.0,False,False,14,2
60,0.288,"[164.8, 480.6, 199.8, 575.1]",55,"[159.9680924709761, 518.1278259415403, 197.1702437106645, 613.6052062850222]",0.3679,True,False,14,2
60,0.2362,"[618.6, 497.5, 638.9, 548.8]",,,0.0,False,False,14,2
60,0.1756,"[1513.4, 525.2, 1532.2, 570.4]",,,0.0,False,False,14,2
60,0.1204,"[1521.5, 525.8, 1540.4, 571.7]",,,0.0,False,False,14,2
60,0.1123,"[1340.6, 509.0, 1355.4, 551.5]",,,0.0,False,False,14,2
60,0.1067,"[622.0, 497.1, 638.2, 534.9]",,,0.0,False,False,14,2
61,0.484,"[219.5, 492.1, 270.5, 633.2]",,,0.0,False,False,12,0
61,0.3602,"[566.7, 526.8, 596.4, 607.8]",,,0.0,False,False,12,0
61,0.3397,"[1460.7, 518.7, 1479.6, 566.7]",,,0.0,False,False,12,0
61,0.3271,"[617.3, 494.4, 638.2, 543.7]",,,0.0,False,False,12,0
61,0.2862,"[727.0, 500.5, 744.5, 543.7]",,,0.0,False,False,12,0
61,0.2697,"[738.5, 495.1, 757.4, 539.7]",,,0.0,False,False,12,0
61,0.2253,"[620.3, 495.1, 637.9, 533.6]",,,0.0,False,False,12,0
61,0.1841,"[1526.9, 526.5, 1545.8, 573.8]",,,0.0,False,False,12,0
61,0.17,"[779.6, 569.0, 824.2, 688.5]",,,0.0,False,False,12,0
61,0.1483,"[-9.7, 457.3, 13.1, 522.8]",,,0.0,False,False,12,0
61,0.1032,"[462.7, 569.7, 501.2, 664.9]",,,0.0,False,False,12,0
61,0.1031,"[228.5, 493.8, 278.1, 636.2]",,,0.0,False,False,12,0
62,0.5609,"[614.6, 495.1, 638.2, 553.8]",,,0.0,False,False,8,0
62,0.3263,"[1551.2, 530.9, 1572.8, 587.6]",,,0.0,False,False,8,0
62,0.3076,"[1224.5, 511.7, 1243.4, 563.6]",,,0.0,False,False,8,0
62,0.2941,"[456.6, 569.7, 495.8, 668.9]",,,0.0,False,False,8,0
62,0.1715,"[-15.4, 456.6, 9.4, 522.1]",,,0.0,False,False,8,0
62,0.1489,"[309.3, 521.1, 350.7, 633.8]",,,0.0,False,False,8,0
62,0.1154,"[807.3, 499.2, 826.2, 545.7]",,,0.0,False,False,8,0
62,0.1115,"[778.3, 558.9, 822.8, 689.2]",,,0.0,False,False,8,0
63,0.5515,"[750.6, 496.1, 769.5, 543.4]",33,"[750.6858422137487, 495.6528045389875, 769.9843238018763, 543.4557159688251]",0.9594,True,False,12,3
63,0.5441,"[299.2, 524.1, 338.3, 630.1]",,,0.0,False,False,12,3
63,0.5137,"[1463.4, 519.8, 1482.3, 569.0]",,,0.0,False,False,12,3
63,0.5095,"[1470.2, 523.1, 1491.8, 569.7]",,,0.0,False,False,12,3
63,0.458,"[830.9, 545.4, 862.0, 642.6]",23,"[822.3834910166428, 541.9335834092126, 862.2300343739822, 653.6768902235999]",0.6778,True,False,12,3
63,0.32,"[1410.8, 520.4, 1429.7, 571.1]",10,"[1410.1787693978054, 519.4341650670124, 1429.6859766959449, 570.8453759486125]",0.9466,True,False,12,3
63,0.271,"[1402.7, 527.2, 1418.9, 573.1]",10,"[1410.1787693978054, 519.4341650670124, 1429.6859766959449, 570.8453759486125]",0.2769,False,False,12,3
63,0.173,"[45.0, 484.0, 73.9, 553.5]",,,0.0,False,False,12,3
63,0.1289,"[1576.8, 527.2, 1598.4, 583.2]",,,0.0,False,False,12,3
63,0.1268,"[171.1, 497.5, 224.1, 644.0]",,,0.0,False,False,12,3
63,0.1194,"[453.3, 569.4, 491.1, 669.3]",,,0.0,False,False,12,3
63,0.1178,"[558.6, 524.8, 591.6, 611.2]",,,0.0,False,False,12,3
64,0.4983,"[444.5, 569.0, 488.4, 667.6]",,,0.0,False,False,7,0
64,0.4097,"[554.9, 527.9, 587.9, 611.6]",,,0.0,False,False,7,0
64,0.3558,"[1529.6, 527.9, 1545.8, 573.8]",,,0.0,False,False,7,0
64,0.3473,"[801.9, 503.6, 823.5, 556.9]",,,0.0,False,False,7,0
64,0.3163,"[224.4, 592.7, 296.7, 744.5]",,,0.0,False,False,7,0
64,0.2039,"[799.9, 506.6, 824.2, 568.0]",,,0.0,False,False,7,0
64,0.1013,"[1568.7, 532.9, 1590.3, 587.6]",,,0.0,False,False,7,0
65,0.5449,"[803.2, 510.0, 824.9, 561.9]",,,0.0,False,False,7,2
65,0.3216,"[806.0, 507.3, 824.9, 549.1]",,,0.0,False,False,7,2
65,0.2033,"[552.8, 532.9, 584.6, 611.2]",,,0.0,False,False,7,2
65,0.1215,"[1572.8, 533.6, 1597.1, 589.6]",,,0.0,False,False,7,2
65,0.1159,"[144.1, 488.7, 211.6, 677.0]",,,0.0,False,False,7,2
65,0.1088,"[191.2, 660.8, 254.6, 844.4]",,,0.0,False,False,7,2
65,0.1049,"[786.4, 505.6, 806.6, 554.2]",,,0.0,False,False,7,2
66,0.5772,"[1468.8, 523.5, 1487.7, 572.1]",,,0.0,False,False,6,3
66,0.5674,"[1225.1, 513.7, 1245.4, 564.3]",8,"[1225.9497069203862, 513.2627855610971, 1245.5871583139888, 564.9654859232779]",0.9303,True,False,6,3
66,0.4864,"[4.4, 446.2, 35.9, 523.8]",39,"[6.206717926436035, 446.4823862145163, 38.79195455891553, 519.917333023765]",0.8201,True,False,6,3
66,0.196,"[1582.2, 537.0, 1606.5, 591.0]",,,0.0,False,False,6,3
66,0.1877,"[733.7, 494.1, 754.0, 542.0]",,,0.0,False,False,6,3
66,0.1839,"[550.5, 524.8, 582.2, 607.2]",,,0.0,False,False,6,3
67,0.4787,"[265.3, 520.1, 302.4, 622.0]",65,"[261.38451128747516, 479.876871791966, 313.8519999429936, 626.6198323095966]",0.4915,True,False,4,2
67,0.3228,"[123.9, 581.9, 192.0, 766.8]",,,0.0,False,False,4,2
67,0.1264,"[1583.6, 533.6, 1605.2, 587.6]",,,0.0,False,False,4,2
67,0.1,"[786.4, 502.9, 808.0, 555.5]",,,0.0,False,False,4,2
68,0.5029,"[100.9, 552.2, 182.9, 754.7]",,,0.0,False,False,9,1
68,0.4686,"[787.7, 503.2, 808.0, 549.8]",,,0.0,False,False,9,1
68,0.4559,"[800.6, 506.3, 818.1, 546.1]",,,0.0,False,False,9,1
68,0.4139,"[449.9, 502.9, 487.0, 588.6]",,,0.0,False,False,9,1
68,0.2939,"[1475.6, 528.5, 1491.8, 571.7]",,,0.0,False,False,9,1
68,0.1528,"[729.7, 491.4, 747.2, 536.0]",,,0.0,False,False,9,1
68,0.1501,"[422.6, 567.3, 465.1, 667.9]",,,0.0,False,False,9,1
68,0.1333,"[1467.5, 522.5, 1486.4, 571.1]",,,0.0,False,False,9,1
68,0.1039,"[1593.0, 532.9, 1609.2, 575.4]",,,0.0,False,False,9,1
69,0.5619,"[149.2, 559.6, 208.9, 712.8]",,,0.0,False,False,5,2
69,0.4093,"[1520.1, 528.2, 1539.0, 579.5]",64,"[1520.5457381742856, 527.7386800005099, 1538.3548965913394, 576.2839030073027]",0.8762,True,False,5,2
69,0.3767,"[797.2, 506.6, 817.4, 557.9]",,,0.0,False,False,5,2
69,0.1289,"[246.2, 520.8, 288.4, 627.4]",,,0.0,False,False,5,2
69,0.1029,"[797.9, 505.6, 815.4, 546.8]",,,0.0,False,False,5,2
70,0.5285,"[793.1, 505.2, 814.7, 557.2]",,,0.0,False,False,10,4
70,0.5098,"[596.4, 488.4, 622.0, 549.1]",57,"[597.7548279044712, 488.09065543134756, 622.2527404549038, 548.5756043342774]",0.9248,True,False,10,4
70,0.4795,"[68.7, 594.7, 157.8, 818.8]",30,"[75.52163907927178, 570.5252559211036, 179.18722322541572, 801.1933720085839]",0.6319,True,False,10,4
70,0.4717,"[1487.7, 527.9, 1503.9, 568.4]",16,"[1473.9485319479354, 527.3945267647819, 1492.1627961770646, 570.7462203055306]",0.1429,False,False,10,4
70,0.3699,"[1706.4, 543.7, 1725.3, 608.5]",,,0.0,False,False,10,4
70,0.3122,"[1479.6, 528.2, 1498.5, 570.7]",16,"[1473.9485319479354, 527.3945267647819, 1492.1627961770646, 570.7462203055306]",0.5044,True,False,10,4
70,0.2746,"[1491.8, 528.5, 1508.0, 568.4]",16,"[1473.9485319479354, 527.3945267647819, 1492.1627961770646, 570.7462203055306]",0.0116,False,False,10,4
70,0.2024,"[238.8, 524.5, 276.2, 623.0]",65,"[235.3181161868177, 480.10378522120834, 287.3582754147448, 625.9407704428542]",0.4865,True,False,10,4
70,0.1753,"[1475.6, 526.5, 1494.5, 570.4]",16,"[1473.9485319479354, 527.3945267647819, 1492.1627961770646, 570.7462203055306]",0.7891,True,False,10,4
70,0.1182,"[786.4, 503.9, 808.0, 553.8]",,,0.0,False,False,10,4
71,0.4818,"[1530.9, 527.2, 1549.8, 577.1]",,,0.0,False,False,7,1
71,0.2089,"[228.5, 518.7, 269.7, 615.9]",,,0.0,False,False,7,1
71,0.1919,"[1641.6, 547.4, 1665.9, 619.0]",,,0.0,False,False,7,1
71,0.1636,"[1536.3, 524.8, 1555.2, 574.1]",,,0.0,False,False,7,1
71,0.1284,"[1478.2, 529.5, 1499.9, 573.4]",,,0.0,False,False,7,1
71,0.112,"[789.8, 512.7, 814.1, 571.4]",,,0.0,False,False,7,1
71,0.111,"[1490.4, 529.5, 1509.3, 570.0]",,,0.0,False,False,7,1
72,0.5513,"[768.2, 552.2, 807.3, 678.4]",,,0.0,False,False,9,0
72,0.4834,"[1539.0, 521.8, 1555.2, 570.4]",,,0.0,False,False,9,0
72,0.4046,"[61.0, 511.3, 93.2, 599.7]",,,0.0,False,False,9,0
72,0.3634,"[423.2, 509.0, 457.7, 592.7]",,,0.0,False,False,9,0
72,0.2696,"[787.1, 506.6, 812.7, 572.1]",,,0.0,False,False,9,0
72,0.2382,"[1524.2, 525.2, 1543.1, 573.8]",,,0.0,False,False,9,0
72,0.1585,"[51.0, 507.3, 91.5, 624.7]",,,0.0,False,False,9,0
72,0.1547,"[541.4, 536.6, 573.1, 610.9]",,,0.0,False,False,9,0
72,0.1066,"[527.9, 528.5, 569.0, 612.2]",,,0.0,False,False,9,0
73,0.4626,"[788.4, 505.2, 811.4, 559.9]",67,"[787.660835035464, 505.18446655273436, 808.5638964098487, 555.9444396972656]",0.7905,True,False,6,2
73,0.4606,"[1540.4, 523.1, 1556.6, 571.7]",,,0.0,False,False,6,2
73,0.3453,"[1410.8, 517.4, 1429.7, 564.6]",,,0.0,False,False,6,2
73,0.202,"[416.5, 510.0, 450.2, 599.7]",,,0.0,False,False,6,2
73,0.155,"[1607.9, 547.4, 1634.9, 626.4]",7,"[1607.9616713234104, 549.2676459695122, 1638.1345200828393, 630.1674126242377]",0.8298,True,False,6,2
73,0.1199,"[786.4, 505.6, 806.6, 553.5]",67,"[787.660835035464, 505.18446655273436, 808.5638964098487, 555.9444396972656]",0.8096,True,False,6,2
74,0.3271,"[389.1, 567.3, 429.0, 676.0]",,,0.0,False,False,6,0
74,0.2985,"[1622.7, 534.3, 1641.6, 591.6]",,,0.0,False,False,6,0
74,0.2803,"[1410.8, 514.0, 1429.7, 562.6]",,,0.0,False,False,6,0
74,0.2267,"[1610.6, 538.7, 1634.9, 606.8]",,,0.0,False,False,6,0
74,0.1302,"[190.5, 558.2, 250.3, 691.9]",,,0.0,False,False,6,0
74,0.1284,"[408.4, 514.0, 441.5, 602.4]",,,0.0,False,False,6,0
75,0.4616,"[1532.2, 519.1, 1551.2, 569.7]",,,0.0,False,False,7,1
75,0.2473,"[846.5, 487.4, 868.1, 542.7]",,,0.0,False,False,7,1
75,0.1712,"[-25.4, 506.3, 12.7, 620.3]",,,0.0,False,False,7,1
75,0.1697,"[507.9, 531.2, 538.3, 614.2]",,,0.0,False,False,7,1
75,0.1489,"[185.0, 576.8, 242.7, 705.4]",,,0.0,False,False,7,1
75,0.1211,"[402.3, 519.1, 433.4, 600.1]",,,0.0,False,False,7,1
75,0.1143,"[-20.2, 508.3, 12.7, 596.7]",,,0.0,False,False,7,1
76,0.5317,"[1618.7, 550.8, 1651.1, 632.5]",,,0.0,False,False,8,2
76,0.4739,"[377.0, 572.7, 416.1, 685.5]",,,0.0,False,False,8,2
76,0.3883,"[1533.6, 525.5, 1549.8, 574.1]",64,"[1531.1964388751076, 528.8180009902162, 1548.7447232342674, 577.4456708847838]",0.7178,True,False,8,2
76,0.2634,"[709.4, 480.6, 728.3, 523.8]",,,0.0,False,False,8,2
76,0.1999,"[1224.5, 510.6, 1244.7, 559.9]",8,"[1225.3028051536935, 510.72905639752094, 1244.1373803931817, 560.4693078602916]",0.9187,True,False,8,2
76,0.142,"[180.9, 527.5, 229.8, 636.2]",,,0.0,False,False,8,2
76,0.1344,"[408.4, 568.7, 445.5, 686.1]",,,0.0,False,False,8,2
76,0.1034,"[-39.9, 488.4, 5.5, 613.9]",,,0.0,False,False,8,2
77,0.5346,"[1869.8, 692.6, 1958.9, 912.6]",1,"[1865.0399598491688, 659.9009308364563, 1993.3535948383314, 944.8942351791687]",0.5362,True,False,10,2
77,0.5005,"[387.8, 519.1, 426.9, 628.4]",,,0.0,False,False,10,2
77,0.4134,"[779.6, 504.6, 797.2, 549.1]",67,"[775.129838626818, 503.5908533118334, 796.3507521934945, 555.713467977229]",0.652,True,False,10,2
77,0.3639,"[1872.5, 699.3, 1948.1, 868.1]",1,"[1865.0399598491688, 659.9009308364563, 1993.3535948383314, 944.8942351791687]",0.3489,True,False,10,2
77,0.2398,"[399.3, 547.4, 443.8, 675.0]",,,0.0,False,False,10,2
77,0.2251,"[174.2, 540.7, 223.8, 646.0]",,,0.0,False,False,10,2
77,0.2067,"[397.9, 565.3, 438.4, 696.6]",,,0.0,False,False,10,2
77,0.1266,"[980.8, 888.3, 1264.3, 1175.9]",,,0.0,False,False,10,2
77,0.1147,"[1528.2, 510.3, 1547.1, 563.6]",,,0.0,False,False,10,2
77,0.1079,"[1869.8, 678.4, 1975.1, 976.7]",1,"[1865.0399598491688, 659.9009308364563, 1993.3535948383314, 944.8942351791687]",0.703,True,False,10,2
78,0.423,"[398.9, 559.2, 434.7, 663.9]",,,0.0,False,False,10,2
78,0.4021,"[752.0, 548.4, 797.9, 690.9]",,,0.0,False,False,10,2
78,0.3495,"[1489.1, 520.1, 1508.0, 568.7]",34,"[1488.4933263044793, 523.0757581402515, 1508.345296742396, 568.9889391253736]",0.8906,True,False,10,2
78,0.3319,"[1522.8, 523.8, 1541.7, 575.1]",,,0.0,False,False,10,2
78,0.3289,"[1877.9, 731.7, 1969.7, 966.6]",,,0.0,False,False,10,2
78,0.3001,"[135.3, 617.0, 194.1, 763.4]",27,"[135.59841979664262, 616.3691651655481, 195.6350701935918, 773.030248896952]",0.9068,True,False,10,2
78,0.1656,"[1879.2, 746.6, 1954.8, 936.9]",,,0.0,False,False,10,2
78,0.1643,"[1458.0, 114.7, 1528.2, 243.7]",,,0.0,False,False,10,2
78,0.1168,"[775.6, 504.6, 797.2, 559.2]",,,0.0,False,False,10,2
78,0.1021,"[779.0, 500.5, 796.5, 543.7]",,,0.0,False,False,10,2
79,0.5185,"[749.9, 550.8, 790.4, 679.7]",,,0.0,False,False,7,2
79,0.3588,"[1529.6, 516.0, 1548.5, 567.3]",,,0.0,False,False,7,2
79,0.3097,"[1539.0, 514.4, 1557.9, 564.3]",,,0.0,False,False,7,2
79,0.2614,"[1427.0, 512.7, 1440.5, 554.5]",10,"[1426.107995391089, 510.3980572161688, 1442.9955202339108, 558.2520892682062]",0.6991,True,False,7,2
79,0.1974,"[1892.7, 710.1, 1979.1, 973.4]",,,0.0,False,False,7,2
79,0.1661,"[1221.8, 505.2, 1242.0, 553.2]",8,"[1223.5314255323478, 504.71402493340133, 1242.8718947801524, 555.4894662775362]",0.8292,True,False,7,2
79,0.1173,"[768.8, 496.5, 786.4, 533.6]",,,0.0,False,False,7,2
80,0.5332,"[1545.8, 515.0, 1564.7, 567.7]",68,"[1545.0261677198612, 514.2026877145756, 1564.3253947801386, 566.5863747854245]",0.9137,True,False,7,2
80,0.4959,"[748.6, 549.5, 790.4, 685.1]",,,0.0,False,False,7,2
80,0.2249,"[1540.4, 515.4, 1559.2, 566.0]",68,"[1545.0261677198612, 514.2026877145756, 1564.3253947801386, 566.5863747854245]",0.5771,True,False,7,2
80,0.1967,"[-45.1, 625.1, 37.8, 854.6]",,,0.0,False,False,7,2
80,0.1847,"[482.6, 547.4, 511.7, 623.7]",,,0.0,False,False,7,2
80,0.184,"[367.5, 513.7, 402.0, 607.5]",72,"[371.73581713169966, 512.7761749267578, 409.05196363001903, 620.6411834716797]",0.6418,True,False,7,2
80,0.1545,"[1475.6, 509.0, 1497.2, 565.0]",,,0.0,False,False,7,2
81,0.4071,"[360.8, 509.6, 395.9, 619.7]",,,0.0,False,False,10,3
81,0.3551,"[792.5, 543.0, 831.6, 654.4]",,,0.0,False,False,10,3
81,0.3069,"[-33.1, 580.2, 23.0, 737.1]",66,"[-43.55410858224177, 568.690085608812, 28.20626350472712, 756.083107750563]",0.6548,True,False,10,3
81,0.2498,"[1223.1, 506.3, 1243.4, 554.2]",,,0.0,False,False,10,3
81,0.2275,"[1540.4, 515.7, 1559.2, 567.7]",,,0.0,False,False,10,3
81,0.1756,"[-60.5, 592.7, 22.9, 818.1]",66,"[-43.55410858224177, 568.690085608812, 28.20626350472712, 756.083107750563]",0.508,True,False,10,3
81,0.1525,"[-34.7, 508.6, 6.9, 621.3]",55,"[-31.47409290289722, 505.8015908112653, 6.662083091495852, 614.0478964934222]",0.8384,True,False,10,3
81,0.131,"[-20.5, 586.9, 22.3, 697.3]",66,"[-43.55410858224177, 568.690085608812, 28.20626350472712, 756.083107750563]",0.3513,True,False,10,3
81,0.1211,"[-50.7, 630.5, 22.2, 828.9]",66,"[-43.55410858224177, 568.690085608812, 28.20626350472712, 756.083107750563]",0.4201,True,False,10,3
81,0.1048,"[1476.9, 507.6, 1501.2, 566.3]",,,0.0,False,False,10,3
82,0.5612,"[351.3, 513.0, 385.8, 610.9]",73,"[369.5662694222661, 576.6834141119327, 410.2163843863276, 700.1298183099423]",0.0707,False,False,10,1
82,0.4666,"[370.6, 573.1, 410.4, 695.9]",73,"[369.5662694222661, 576.6834141119327, 410.2163843863276, 700.1298183099423]",0.9119,True,False,10,1
82,0.4632,"[742.5, 544.4, 785.7, 667.2]",,,0.0,False,False,10,1
82,0.384,"[375.3, 571.7, 410.4, 671.0]",73,"[369.5662694222661, 576.6834141119327, 410.2163843863276, 700.1298183099423]",0.6318,True,False,10,1
82,0.1737,"[767.5, 504.9, 790.4, 562.3]",,,0.0,False,False,10,1
82,0.1637,"[772.2, 504.2, 791.1, 552.2]",,,0.0,False,False,10,1
82,0.1306,"[1541.7, 515.0, 1560.6, 564.3]",,,0.0,False,False,10,1
82,0.1281,"[831.6, 499.2, 849.2, 547.1]",,,0.0,False,False,10,1
82,0.1196,"[1084.7, 484.3, 1096.9, 514.7]",,,0.0,False,False,10,1
82,0.1117,"[1223.1, 504.2, 1242.0, 552.8]",,,0.0,False,False,10,1
83,0.4867,"[364.8, 571.7, 404.0, 691.2]",71,"[325.06004508876015, 572.7505775920084, 367.73231330967735, 693.4995444783041]",0.0361,False,False,6,2
83,0.4343,"[324.5, 567.7, 372.3, 698.6]",71,"[325.06004508876015, 572.7505775920084, 367.73231330967735, 693.4995444783041]",0.8239,True,False,6,2
